dish_id,total_calories,total_mass,ingredients,split,processed_ingredients
dish_1561405934,287.331848,243.0,ingr_0000000031;ingr_0000000161;ingr_0000000508;ingr_0000000535;ingr_0000000291;ingr_0000000045;ingr_0000000011;ingr_0000000312;ingr_0000000028;ingr_0000000030;ingr_0000000471;ingr_0000000043;ingr_0000000036;ingr_0000000540;ingr_0000000367;ingr_0000000094;ingr_0000000029;ingr_0000000122;ingr_0000000027;ingr_0000000026;ingr_0000000189,train,cucumbers;olive oil;soy sauce;green onions;carrot;cheese pizza;pepper;chicken;lettuce;cherry tomatoes;green beans;spinach (raw);ginger;lime;onions;mixed greens;garlic;broccoli;white rice;vinegar
dish_1563206409,443.463837,277.0,ingr_0000000008;ingr_0000000052,train,scrambled eggs;cheese
dish_1563208094,160.311234,111.0,ingr_0000000192;ingr_0000000437;ingr_0000000161,train,yam;sweet potato;olive oil
dish_1564774773,50.136581,90.0,ingr_0000000027;ingr_0000000161,train,broccoli;olive oil
dish_1563564760,341.852448,243.0,ingr_0000000179;ingr_0000000306;ingr_0000000046;ingr_0000000161;ingr_0000000421;ingr_0000000072;ingr_0000000291;ingr_0000000527;ingr_0000000045;ingr_0000000122;ingr_0000000026;ingr_0000000205;ingr_0000000148;ingr_0000000341;ingr_0000000094;ingr_0000000034;ingr_0000000140;ingr_0000000518,train,eggs;croutons;mushroom;olive oil;ground turkey;kale;chive;carrot;garlic;white rice;corn on the cob;parmesan cheese;cream;onions;celery;caesar dressing;thyme
dish_1565031338,296.240448,215.0,ingr_0000000025;ingr_0000000498;ingr_0000000026;ingr_0000000508;ingr_0000000291;ingr_0000000189;ingr_0000000072;ingr_0000000161;ingr_0000000094;ingr_0000000006;ingr_0000000122;ingr_0000000203;ingr_0000000027;ingr_0000000535,train,beef;orange juice;white rice;soy sauce;vinegar;kale;olive oil;onions;caesar salad;garlic;chili;broccoli;green onions
dish_1560961179,153.919998,104.0,ingr_0000000008,train,scrambled eggs
dish_1563551397,365.53064,302.0,ingr_0000000291;ingr_0000000312;ingr_0000000016;ingr_0000000161;ingr_0000000008,train,pepper;brussels sprouts;olive oil;scrambled eggs
dish_1564518850,194.326996,119.0,ingr_0000000275,train,frozen yogurt
dish_1565797699,128.928864,171.0,ingr_0000000013;ingr_0000000338;ingr_0000000294;ingr_0000000041;ingr_0000000029;ingr_0000000121;ingr_0000000040,train,berries;vinaigrette;granola;blackberries;mixed greens;watermelon;raspberries
dish_1568060646,31.48,97.0,ingr_0000000029;ingr_0000000094,train,mixed greens;onions
dish_1559845018,302.425995,175.0,ingr_0000000077;ingr_0000000507;ingr_0000000005,train,almonds;mandarin oranges;potatoes
dish_1562183175,290.28244,324.0,ingr_0000000515;ingr_0000000201;ingr_0000000189;ingr_0000000036;ingr_0000000524;ingr_0000000433;ingr_0000000312;ingr_0000000517;ingr_0000000043;ingr_0000000046;ingr_0000000126;ingr_0000000161;ingr_0000000077;ingr_0000000291;ingr_0000000045;ingr_0000000124,train,arugula;blueberries;vinegar;spinach (raw);parsley;roasted potatoes;pepper;chard;green beans;mushroom;mustard;olive oil;almonds;carrot;walnuts
dish_1564083534,309.061981,307.0,ingr_0000000471;ingr_0000000105;ingr_0000000012;ingr_0000000033,train,cherry tomatoes;grilled chicken;olives;bell peppers
dish_1565382969,13.110001,57.0,ingr_0000000036,train,spinach (raw)
dish_1559846311,114.972008,201.0,ingr_0000000213,train,pears
dish_1565810205,126.965538,153.0,ingr_0000000291;ingr_0000000030;ingr_0000000045;ingr_0000000161;ingr_0000000126;ingr_0000000050;ingr_0000000189;ingr_0000000515;ingr_0000000029;ingr_0000000531,train,lettuce;carrot;olive oil;mustard;tofu;vinegar;arugula;mixed greens;pumpkin seeds
dish_1556575499,103.299995,152.0,ingr_0000000012;ingr_0000000016;ingr_0000000034,train,olives;brussels sprouts;celery
dish_1562945851,91.26532,150.0,ingr_0000000338;ingr_0000000037;ingr_0000000294;ingr_0000000041;ingr_0000000013;ingr_0000000029;ingr_0000000040;ingr_0000000112,train,vinaigrette;cantaloupe;granola;blackberries;berries;mixed greens;raspberries;honeydew melons
dish_1567106594,15.84,88.0,ingr_0000000471,train,cherry tomatoes
dish_1561666897,532.508606,402.0,ingr_0000000045;ingr_0000000028;ingr_0000000521;ingr_0000000520;ingr_0000000189;ingr_0000000462;ingr_0000000525;ingr_0000000524;ingr_0000000291;ingr_0000000031;ingr_0000000094;ingr_0000000328;ingr_0000000029;ingr_0000000006;ingr_0000000122;ingr_0000000471;ingr_0000000312;ingr_0000000205;ingr_0000000023;ingr_0000000517;ingr_0000000026;ingr_0000000161;ingr_0000000508;ingr_0000000527;ingr_0000000516;ingr_0000000030;ingr_0000000011;ingr_0000000367,train,carrot;chicken;basil;lemon juice;vinegar;pork;bok choy;parsley;cucumbers;onions;sugar;mixed greens;caesar salad;garlic;cherry tomatoes;pepper;corn on the cob;brown rice;chard;white rice;olive oil;soy sauce;chive;rosemary;lettuce;cheese pizza;lime
dish_1561661972,12.09,39.0,ingr_0000000043,train,green beans
dish_1558722906,95.489998,90.0,ingr_0000000205,train,corn on the cob
dish_1557853314,115.413002,93.0,ingr_0000000192,train,yam
dish_1560366998,39.600002,131.0,ingr_0000000112;ingr_0000000471,train,honeydew melons;cherry tomatoes
dish_1564777986,372.230896,221.0,ingr_0000000011;ingr_0000000027;ingr_0000000161;ingr_0000000511;ingr_0000000133;ingr_0000000094;ingr_0000000189;ingr_0000000291;ingr_0000000513;ingr_0000000525;ingr_0000000025,train,cheese pizza;broccoli;olive oil;spinach (cooked);shallots;onions;vinegar;millet;bok choy;beef
dish_1563565683,65.742775,63.0,ingr_0000000161;ingr_0000000517;ingr_0000000471;ingr_0000000049;ingr_0000000527;ingr_0000000133;ingr_0000000122;ingr_0000000524;ingr_0000000520;ingr_0000000072;ingr_0000000291;ingr_0000000514,train,olive oil;chard;cherry tomatoes;fish;chive;shallots;garlic;parsley;lemon juice;kale;wheat berry
dish_1558459528,11.52,64.0,ingr_0000000471,train,cherry tomatoes
dish_1562787817,348.898071,184.0,ingr_0000000312;ingr_0000000054;ingr_0000000515;ingr_0000000023;ingr_0000000413;ingr_0000000524;ingr_0000000122;ingr_0000000133;ingr_0000000161;ingr_0000000471;ingr_0000000291;ingr_0000000027;ingr_0000000462;ingr_0000000521;ingr_0000000520;ingr_0000000094;ingr_0000000526;ingr_0000000473;ingr_0000000189;ingr_0000000153,train,pepper;apple;arugula;brown rice;pilaf;parsley;garlic;shallots;olive oil;cherry tomatoes;broccoli;pork;basil;lemon juice;onions;mustard greens;cranberries;vinegar;bulgur
dish_1560367296,184.383316,362.0,ingr_0000000463;ingr_0000000126;ingr_0000000050;ingr_0000000189;ingr_0000000049;ingr_0000000030;ingr_0000000014;ingr_0000000029;ingr_0000000534;ingr_0000000122;ingr_0000000291;ingr_0000000535;ingr_0000000094;ingr_0000000161;ingr_0000000515;ingr_0000000046;ingr_0000000471;ingr_0000000531;ingr_0000000112;ingr_0000000045;ingr_0000000031,train,beets;mustard;tofu;vinegar;fish;lettuce;asparagus;mixed greens;country rice;garlic;green onions;onions;olive oil;arugula;mushroom;cherry tomatoes;pumpkin seeds;honeydew melons;carrot;cucumbers
dish_1560369421,413.946655,411.0,ingr_0000000462;ingr_0000000335;ingr_0000000312;ingr_0000000049;ingr_0000000534;ingr_0000000291;ingr_0000000122;ingr_0000000027;ingr_0000000521;ingr_0000000133;ingr_0000000535;ingr_0000000161;ingr_0000000189;ingr_0000000023;ingr_0000000471;ingr_0000000026;ingr_0000000014;ingr_0000000094;ingr_0000000524;ingr_0000000520,train,pork;eggplant;pepper;fish;country rice;garlic;broccoli;basil;shallots;green onions;olive oil;vinegar;brown rice;cherry tomatoes;white rice;asparagus;onions;parsley;lemon juice
dish_1565981769,23.104424,47.0,ingr_0000000312;ingr_0000000161;ingr_0000000045;ingr_0000000291,train,pepper;olive oil;carrot
dish_1558549086,73.150002,95.0,ingr_0000000005,train,potatoes
dish_1562945131,37.323902,67.0,ingr_0000000027;ingr_0000000161,train,broccoli;olive oil
dish_1562784242,85.120003,32.0,ingr_0000000380,train,pizza
dish_1564685406,367.6474,192.0,ingr_0000000033;ingr_0000000010;ingr_0000000471;ingr_0000000189;ingr_0000000113;ingr_0000000036;ingr_0000000312;ingr_0000000094;ingr_0000000367;ingr_0000000030;ingr_0000000029;ingr_0000000161;ingr_0000000031;ingr_0000000291;ingr_0000000513,train,bell peppers;steak;cherry tomatoes;vinegar;ketchup;spinach (raw);pepper;onions;lime;lettuce;mixed greens;olive oil;cucumbers;millet
dish_1562611878,286.894592,311.0,ingr_0000000187;ingr_0000000524;ingr_0000000291;ingr_0000000027;ingr_0000000161;ingr_0000000526;ingr_0000000021;ingr_0000000515;ingr_0000000189;ingr_0000000312,train,chickpeas;parsley;broccoli;olive oil;mustard greens;squash;arugula;vinegar;pepper
dish_1561579845,307.264221,163.0,ingr_0000000514;ingr_0000000516;ingr_0000000094;ingr_0000000441;ingr_0000000428;ingr_0000000312;ingr_0000000511;ingr_0000000122;ingr_0000000513;ingr_0000000525;ingr_0000000025;ingr_0000000515;ingr_0000000341;ingr_0000000519;ingr_0000000518;ingr_0000000161;ingr_0000000520;ingr_0000000291;ingr_0000000133;ingr_0000000028;ingr_0000000046;ingr_0000000189;ingr_0000000521,train,wheat berry;rosemary;onions;butter;white wine;pepper;spinach (cooked);garlic;millet;bok choy;beef;arugula;cream;oregano;thyme;olive oil;lemon juice;shallots;chicken;mushroom;vinegar;basil
dish_1560543505,66.18,172.0,ingr_0000000032;ingr_0000000006,train,tomatoes;caesar salad
dish_1559844928,66.220001,86.0,ingr_0000000005,train,potatoes
dish_1563555100,190.920013,186.0,ingr_0000000037;ingr_0000000008,train,cantaloupe;scrambled eggs
dish_1562945332,246.650803,325.0,ingr_0000000543;ingr_0000000027;ingr_0000000545;ingr_0000000128;ingr_0000000161;ingr_0000000502,train,chia seeds;broccoli;greek yogurt;egg whites;olive oil;milk
dish_1558721700,19.040001,56.0,ingr_0000000037,train,cantaloupe
dish_1561146781,300.100006,223.0,ingr_0000000264;ingr_0000000054,train,bagels;apple
dish_1564601470,15.841,73.0,ingr_0000000342,train,turnips
dish_1559246053,251.04599,494.0,ingr_0000000007;ingr_0000000058;ingr_0000000013;ingr_0000000213,train,cauliflower;orange;berries;pears
dish_1562096608,176.712036,163.0,ingr_0000000291;ingr_0000000189;ingr_0000000043;ingr_0000000102;ingr_0000000161;ingr_0000000094;ingr_0000000029;ingr_0000000095;ingr_0000000367;ingr_0000000033;ingr_0000000527;ingr_0000000049;ingr_0000000542;ingr_0000000463;ingr_0000000515;ingr_0000000524;ingr_0000000122;ingr_0000000312;ingr_0000000377,train,vinegar;green beans;snow peas;olive oil;onions;mixed greens;artichokes;lime;bell peppers;chive;fish;white beans;beets;arugula;parsley;garlic;pepper;quinoa
dish_1560453412,591.07843,631.0,ingr_0000000332;ingr_0000000512;ingr_0000000161;ingr_0000000036;ingr_0000000021;ingr_0000000514;ingr_0000000518;ingr_0000000521;ingr_0000000516;ingr_0000000485;ingr_0000000032;ingr_0000000028;ingr_0000000122;ingr_0000000043;ingr_0000000312;ingr_0000000515;ingr_0000000023;ingr_0000000009;ingr_0000000524;ingr_0000000520;ingr_0000000291,train,salmon;kimchi;olive oil;spinach (raw);squash;wheat berry;thyme;basil;rosemary;zucchini;tomatoes;chicken;garlic;green beans;pepper;arugula;brown rice;wild rice;parsley;lemon juice
dish_1563996656,376.620392,284.0,ingr_0000000045;ingr_0000000523;ingr_0000000122;ingr_0000000133;ingr_0000000312;ingr_0000000448;ingr_0000000023;ingr_0000000189;ingr_0000000006;ingr_0000000010;ingr_0000000161;ingr_0000000522;ingr_0000000520;ingr_0000000524;ingr_0000000291,train,carrot;cilantro;garlic;shallots;pepper;jalapenos;brown rice;vinegar;caesar salad;steak;olive oil;tatsoi;lemon juice;parsley
dish_1566931548,154.980011,253.0,ingr_0000000029;ingr_0000000012;ingr_0000000027,train,mixed greens;olives;broccoli
dish_1561661552,394.725677,325.0,ingr_0000000122;ingr_0000000508;ingr_0000000291;ingr_0000000525;ingr_0000000031;ingr_0000000462;ingr_0000000027;ingr_0000000312;ingr_0000000026;ingr_0000000328,train,garlic;soy sauce;bok choy;cucumbers;pork;broccoli;pepper;white rice;sugar
dish_1562009314,99.567535,195.0,ingr_0000000016;ingr_0000000291;ingr_0000000312;ingr_0000000161,train,brussels sprouts;pepper;olive oil
dish_1561392459,395.225983,275.0,ingr_0000000002;ingr_0000000039;ingr_0000000008;ingr_0000000027,train,strawberries;sausage;scrambled eggs;broccoli
dish_1561480460,285.402008,277.0,ingr_0000000038;ingr_0000000008;ingr_0000000080;ingr_0000000013,train,pineapple;scrambled eggs;turkey bacon;berries
dish_1562094694,134.596008,142.0,ingr_0000000043;ingr_0000000189;ingr_0000000471;ingr_0000000029;ingr_0000000045;ingr_0000000122;ingr_0000000291;ingr_0000000524;ingr_0000000161;ingr_0000000031,train,green beans;vinegar;cherry tomatoes;mixed greens;carrot;garlic;parsley;olive oil;cucumbers
dish_1565895808,51.80175,99.0,ingr_0000000043;ingr_0000000161,train,green beans;olive oil
dish_1560888817,47.939999,34.0,ingr_0000000433,train,roasted potatoes
dish_1563475826,74.279999,176.0,ingr_0000000112;ingr_0000000038,train,honeydew melons;pineapple
dish_1563550950,183.169998,93.0,ingr_0000000008;ingr_0000000004;ingr_0000000052,train,scrambled eggs;bacon;cheese
dish_1562959700,315.413727,153.0,ingr_0000000462;ingr_0000000312;ingr_0000000026;ingr_0000000508;ingr_0000000122;ingr_0000000525;ingr_0000000291;ingr_0000000328,train,pork;pepper;white rice;soy sauce;garlic;bok choy;sugar
dish_1558458541,294.830994,51.0,ingr_0000000077,train,almonds
dish_1566414780,807.416321,651.0,ingr_0000000514;ingr_0000000028;ingr_0000000341;ingr_0000000519;ingr_0000000043;ingr_0000000520;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000122;ingr_0000000428;ingr_0000000049;ingr_0000000312;ingr_0000000006;ingr_0000000515;ingr_0000000046;ingr_0000000441;ingr_0000000535;ingr_0000000516;ingr_0000000521;ingr_0000000133;ingr_0000000534;ingr_0000000433;ingr_0000000291,train,wheat berry;chicken;cream;oregano;green beans;lemon juice;olive oil;thyme;onions;garlic;white wine;fish;pepper;caesar salad;arugula;mushroom;butter;green onions;rosemary;basil;shallots;country rice;roasted potatoes
dish_1567785130,76.690483,59.0,ingr_0000000040;ingr_0000000338;ingr_0000000294;ingr_0000000041;ingr_0000000029,train,raspberries;vinaigrette;granola;blackberries;mixed greens
dish_1563567319,398.630829,382.0,ingr_0000000049;ingr_0000000471;ingr_0000000291;ingr_0000000514;ingr_0000000517;ingr_0000000072;ingr_0000000520;ingr_0000000524;ingr_0000000122;ingr_0000000133;ingr_0000000161;ingr_0000000527,train,fish;cherry tomatoes;wheat berry;chard;kale;lemon juice;parsley;garlic;shallots;olive oil;chive
dish_1561576074,374.54538,216.0,ingr_0000000025;ingr_0000000011;ingr_0000000428;ingr_0000000012;ingr_0000000520;ingr_0000000518;ingr_0000000516;ingr_0000000515;ingr_0000000161;ingr_0000000094;ingr_0000000046;ingr_0000000511;ingr_0000000433;ingr_0000000133;ingr_0000000519;ingr_0000000122;ingr_0000000525;ingr_0000000513;ingr_0000000028;ingr_0000000312;ingr_0000000514;ingr_0000000189;ingr_0000000148;ingr_0000000441;ingr_0000000341;ingr_0000000521;ingr_0000000471;ingr_0000000291,train,beef;cheese pizza;white wine;olives;lemon juice;thyme;rosemary;arugula;olive oil;onions;mushroom;spinach (cooked);roasted potatoes;shallots;oregano;garlic;bok choy;millet;chicken;pepper;wheat berry;vinegar;parmesan cheese;butter;cream;basil;cherry tomatoes
dish_1561737776,375.299988,139.0,ingr_0000000264;ingr_0000000495,train,bagels;cream cheese
dish_1564778057,575.185059,377.0,ingr_0000000525;ingr_0000000122;ingr_0000000535;ingr_0000000508;ingr_0000000152;ingr_0000000180;ingr_0000000094;ingr_0000000126;ingr_0000000124;ingr_0000000035;ingr_0000000291;ingr_0000000133;ingr_0000000511;ingr_0000000027;ingr_0000000513;ingr_0000000045;ingr_0000000025;ingr_0000000189;ingr_0000000161;ingr_0000000011;ingr_0000000030;ingr_0000000073;ingr_0000000029,train,bok choy;garlic;green onions;soy sauce;cabbage;rice noodles;onions;mustard;walnuts;blue cheese;shallots;spinach (cooked);broccoli;millet;carrot;beef;vinegar;olive oil;cheese pizza;lettuce;radishes;mixed greens
dish_1566330466,377.425903,283.0,ingr_0000000025;ingr_0000000525;ingr_0000000513;ingr_0000000194;ingr_0000000189;ingr_0000000094;ingr_0000000161;ingr_0000000133;ingr_0000000511;ingr_0000000291;ingr_0000000007,train,beef;bok choy;millet;fried rice;vinegar;onions;olive oil;shallots;spinach (cooked);cauliflower
dish_1563823423,700.530396,441.0,ingr_0000000026;ingr_0000000007;ingr_0000000508;ingr_0000000006;ingr_0000000010;ingr_0000000036;ingr_0000000050;ingr_0000000122;ingr_0000000535;ingr_0000000027;ingr_0000000291;ingr_0000000028;ingr_0000000540;ingr_0000000043;ingr_0000000514;ingr_0000000189;ingr_0000000161;ingr_0000000367,train,white rice;cauliflower;soy sauce;caesar salad;steak;spinach (raw);tofu;garlic;green onions;broccoli;chicken;ginger;green beans;wheat berry;vinegar;olive oil;lime
dish_1563464457,158.990005,163.0,ingr_0000000121;ingr_0000000004;ingr_0000000013,train,watermelon;bacon;berries
dish_1559925037,54.099998,10.0,ingr_0000000004,train,bacon
dish_1566328961,605.81781,308.0,ingr_0000000033;ingr_0000000133;ingr_0000000122;ingr_0000000448;ingr_0000000036;ingr_0000000161;ingr_0000000011;ingr_0000000312;ingr_0000000511;ingr_0000000513;ingr_0000000525;ingr_0000000025;ingr_0000000189;ingr_0000000094;ingr_0000000291;ingr_0000000032;ingr_0000000028,train,bell peppers;shallots;garlic;jalapenos;spinach (raw);olive oil;cheese pizza;pepper;spinach (cooked);millet;bok choy;beef;vinegar;onions;tomatoes;chicken
dish_1562602627,577.176025,171.0,ingr_0000000015;ingr_0000000039,train,hash browns;sausage
dish_1564589366,324.25,348.0,ingr_0000000128;ingr_0000000433,train,egg whites;roasted potatoes
dish_1564170923,378.817108,319.0,ingr_0000000518;ingr_0000000161;ingr_0000000514;ingr_0000000072;ingr_0000000291;ingr_0000000332;ingr_0000000312;ingr_0000000517;ingr_0000000023;ingr_0000000515,train,thyme;olive oil;wheat berry;kale;salmon;pepper;chard;brown rice;arugula
dish_1558113255,30.6,90.0,ingr_0000000037,train,cantaloupe
dish_1565987054,260.569977,213.0,ingr_0000000036;ingr_0000000028,train,spinach (raw);chicken
dish_1564000536,659.906189,397.0,ingr_0000000187;ingr_0000000519;ingr_0000000341;ingr_0000000520;ingr_0000000521;ingr_0000000161;ingr_0000000133;ingr_0000000428;ingr_0000000011;ingr_0000000312;ingr_0000000514;ingr_0000000028;ingr_0000000524;ingr_0000000526;ingr_0000000516;ingr_0000000515;ingr_0000000441;ingr_0000000046;ingr_0000000518;ingr_0000000189;ingr_0000000122;ingr_0000000291;ingr_0000000006,train,chickpeas;oregano;cream;lemon juice;basil;olive oil;shallots;white wine;cheese pizza;pepper;wheat berry;chicken;parsley;mustard greens;rosemary;arugula;butter;mushroom;thyme;vinegar;garlic;caesar salad
dish_1559678457,624.236084,465.0,ingr_0000000122;ingr_0000000133;ingr_0000000514;ingr_0000000161;ingr_0000000031;ingr_0000000511;ingr_0000000525;ingr_0000000025;ingr_0000000036;ingr_0000000189;ingr_0000000526;ingr_0000000126;ingr_0000000094;ingr_0000000291;ingr_0000000027;ingr_0000000032;ingr_0000000513,train,garlic;shallots;wheat berry;olive oil;cucumbers;spinach (cooked);bok choy;beef;spinach (raw);vinegar;mustard greens;mustard;onions;broccoli;tomatoes;millet
dish_1558722685,25.84,76.0,ingr_0000000037,train,cantaloupe
dish_1560357792,145.150009,50.0,ingr_0000000337,train,waffles
dish_1561739719,350.163513,637.0,ingr_0000000437;ingr_0000000027;ingr_0000000040;ingr_0000000013;ingr_0000000029;ingr_0000000041;ingr_0000000294;ingr_0000000338,train,sweet potato;broccoli;raspberries;berries;mixed greens;blackberries;granola;vinaigrette
